"Date","GDP","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20"
1992-12-31,0.0103747939377978,0.00410576067986342,0.0661000000000011,-0.0666666666666664,0.00163574047811643,7.11336356320983,0.00387887803217464,0.00721185486153194,0.0145057890376877,5.13333333333334,-0.000540896879445955,0.0232770360207451,-0.1,4.98666666666667,5.83333333333333,0.516666666666667,0.0333333333333333,3.70666666666667,0.176666666666667,0.116666666666667,3.67333333333333
1993-03-31,0.0016683983685617,0.00263364290602948,0.130033333333335,-0.133333333333333,0.00151564424555299,7.06141384139419,-0.000761773184727292,-0.00154212696393389,0.00179822881219434,-1.7,0.000532469109164602,0.000905343885783931,0.05,4.69333333333333,5.36333333333333,0.16,-0.08,3.24,-0.126666666666667,-0.263333333333333,3.32
1993-06-30,0.00580425719437017,0.000420746054366224,-0.0655000000000001,0,0.00228018689629828,7.14358693137319,0.00460173128658218,0.0111310727000014,0.00895085962663937,-1.46666666666667,-0.00212951384883819,-0.00736718368895891,-0.00999999999999993,4.40666666666667,5.14,0.176666666666667,-0.0333333333333333,2.99,0.07,-0.00666666666666682,3.02333333333333
1993-09-30,0.00476021803624604,0.00210544707202764,0.0443333333333319,-0.0999999999999999,0.00209724495493842,7.16895815372191,0.00388072286605201,0.0066978239505732,-0.00771461340165184,-1.2,0.00186618683522285,0.00192521503425228,0.0166666666666666,3.83333333333333,4.56333333333333,0.12,-0.0566666666666667,2.55666666666667,-0.0600000000000001,-0.2,2.61333333333333
1993-12-31,0.0135090954871018,0.0059560570376996,0.349766666666667,-0.0666666666666667,0.00258013521444115,7.26680491275316,0.00262002487776147,0.00837696052258726,0.0161893998372686,3.43333333333333,-0.000537634525154947,0.00990707466602133,-0.0433333333333333,3.85333333333333,4.56333333333333,0.35,0.07,2.61666666666667,0.0833333333333333,0.136666666666666,2.54666666666667
1994-03-31,0.00965635537063037,0.00465171853386082,0.220733333333333,0,0.00274286721472035,7.23384374736909,0.00361277220803539,0.00913690625311681,0.0073626501433169,1.1,0.000266560056854696,-0.00405402937595323,0.126666666666667,3.94666666666667,4.63333333333333,0.296666666666667,0.03,2.85333333333333,0.236666666666667,0.236666666666667,2.82333333333333
1994-06-30,0.0134600038724688,0.0057609546662265,0.231166666666667,-0.133333333333333,0.00291895658127217,7.29021708173142,0.00279651087548327,0.00268776036497502,0.0201639765520068,-0.099999999999999,-2.12992477284975e-07,-0.00604829096568752,0.303333333333333,4.00666666666667,4.65666666666667,0.456666666666667,0.0466666666666667,3.14333333333333,0.316666666666666,0.206666666666666,3.09666666666667
1994-09-30,0.00582834232829832,0.00369938347070627,0.172666666666667,-0.0666666666666664,0.00293121991132494,7.28225253835042,0.00246866160900527,0.00790530661224172,0.00097286824064291,0.099999999999999,-0.00105968341664801,-0.0112797452272799,0.16,3.68666666666667,4.35333333333333,0.383333333333333,-0.01,2.84666666666667,0.163333333333333,0.12,2.85666666666667
1994-12-30,0.0113900688304849,0.00819187986100604,0.471533333333331,-0.133333333333333,0.0026446476860175,7.29420232576432,0.00319510295915867,0.00491392125116027,0.0156685755858425,1.2,0.00211242526533795,0.00563592542597391,0.24,3.40333333333333,4.04,0.693333333333333,0.113333333333333,2.67,0.46,0.116666666666667,2.55666666666667
1995-03-31,0.00354067909353084,0.000609994240380255,-0.274466666666664,-0.0333333333333332,0.00212238423251421,7.18722189304174,0.00111914705679913,-0.000756538770624834,0.000871054962777507,-1.6,-0.000795391502387055,-0.0170771370398487,0.176666666666667,2.47,3.06666666666667,0.363333333333333,-0.0733333333333333,1.67333333333333,-0.236666666666667,-0.203333333333333,1.74666666666667
1995-06-30,0.00297861650489573,0.00214172901060768,-0.200133333333336,0.0666666666666664,0.00107888317431559,7.16021156042081,0.00451358550490344,0.00863147645781659,-0.00624346362577555,0.800000000000002,-0.000523697410680294,-0.00926734390240232,0.00666666666666652,1.64,2.21333333333333,0.02,-0.423333333333333,0.6,-0.263333333333333,-0.343333333333333,1.02333333333333
1995-09-29,0.00847067103386578,0.00428051929948214,0.00650000000000261,0,0.00166978150196033,7.2547678370976,0.00150159930774466,0.00243391480541829,0.0217639104052439,-1.26666666666667,0.000520833439297282,0.016945081815587,-0.0666666666666667,1.63666666666667,2.25666666666667,-0.0133333333333333,-0.43,0.526666666666667,-0.00666666666666652,0.0100000000000001,0.956666666666667
1995-12-29,0.00676741466199005,0.00148458453594547,-0.328466666666666,0,0.00125602581630761,7.25622060007655,0.00358378434051095,0.00541931654933473,0.00639780883631621,0.699999999999998,0.00102955695261286,0.000968810861060672,-0.0666666666666667,1.26666666666667,1.92,0.0133333333333333,-0.46,0.173333333333333,-0.103333333333333,-0.163333333333333,0.633333333333333
1996-03-29,0.00746180465262469,0.0024452656631393,-0.282566666666668,-0.0333333333333332,0.00189061648313367,7.28646739495988,0.00265112744260865,0.00548693715542588,0.00344653824718459,0.900000000000001,0.00049932142153993,0.00514781819566116,-0.0966666666666667,1.68666666666667,2.34666666666667,-0.0766666666666667,-0.433333333333333,0.546666666666667,0.0100000000000001,0.186666666666667,0.98
1996-06-28,0.0165412751322478,0.00831027474781395,0.358733333333333,-0.0666666666666667,0.00216673991212879,7.31022961628503,0.00205436970175092,0.00337554449612239,-0.000762598628406034,-0.433333333333332,-0.00103267568248455,0.00449868371123596,-0.0133333333333333,2.36666666666667,3.05333333333333,0.18,-0.223333333333333,1.47666666666667,0.156666666666667,0.213333333333334,1.7
1996-09-30,0.00893011690703638,0.00383814360213316,0.0190000000000007,-0.0333333333333332,0.00177923277193178,7.31376891329891,0.00226674514749151,0.00488227464772706,0.0017028224438261,0.766666666666666,-0.000763839511625915,-0.000860385215841456,0.0100000000000001,2.28333333333333,2.98666666666667,0.183333333333333,-0.21,1.47333333333333,0.00666666666666682,-0.0266666666666667,1.68333333333333
1996-12-31,0.0103304333488392,0.00491725482144704,-0.00773333333333426,0.0666666666666667,0.0020230266923497,7.25564096413351,0.00313865455274017,0.00413228120385808,-0.0063256864644868,0.733333333333334,0.000751576811634772,0.00346448262728375,-0.00333333333333326,1.95,2.63666666666667,0.17,-0.303333333333333,1.06333333333333,-0.12,-0.176666666666667,1.36666666666667
1997-03-31,0.00643485958051215,0.00654081990352514,0.212933333333334,-0.0666666666666667,0.00232246939315672,7.26651158826224,0.00316956404591373,0.00620343150466714,0.010581872734134,1.03333333333333,-0.00125606129310777,0.0185385638428646,0.0333333333333332,2.15,2.79333333333333,0.0633333333333333,-0.216666666666667,1.28666666666667,0.11,0.13,1.50333333333333
1997-06-30,0.0164831838886634,0.00360455199941612,-0.155733333333335,-0.0666666666666667,0.00224398052293454,7.29695715476712,0.00183051714376129,-0.000153318387493921,0.0141377981430229,1.5,-0.000256068907556066,-0.00366377742980302,0.0566666666666666,2.05,2.66333333333333,0.0633333333333333,-0.476666666666667,1.17333333333333,-0.0366666666666665,-0.0666666666666667,1.65
1997-09-30,0.0124302095819697,0.00929356830170332,0.256500000000003,-0.0333333333333332,0.00208605423540398,7.28359938045038,0.00518655454229193,0.0062159105188222,0.00568450688038347,0.5,0.00101432771659156,0.00918778776551517,-0.00666666666666652,1.63666666666667,2.22333333333333,-0.0266666666666667,-0.486666666666667,0.71,-0.0566666666666669,-0.0933333333333334,1.19666666666667
1997-12-31,0.00855077334124132,0.00692931101045631,0.0615,-0.0666666666666667,0.00259001144541375,7.33420347340001,0.00495713760141007,0.00125534735751209,-0.00770785612228231,-1.3,-0.00101394189380422,0.00764837274428487,-0.0133333333333333,1.37,1.93,0.123333333333333,-0.416666666666667,0.4,0.00333333333333356,-0.133333333333333,0.816666666666667
